"","Date","Region","Store","Units.Sold","Average.Retail.Price","Sales.Rep","Endcap","Demo","Demo1.3","Demo4.5","Natural","Fitness"
"1219","6/29/2010","SP","Glendale",290.5881824,4.897142857,1,0,0,1,0,2,5
"1220","7/6/2010","SP","Glendale",317.5072091,4.2725,1,0,0,1,0,2,5
"1221","7/13/2010","SP","Glendale",304.3520978,4.202666667,1,0,0,1,0,2,5
"1222","5/4/2010","SP","Henderson",401.5022285,4.659230769,1,0,0,0,1,0,4
"1223","5/11/2010","SP","Henderson",375.915065,4.482307692,1,0,0,0,1,0,4
"1224","5/18/2010","SP","Henderson",237.3024704,4.117333333,1,0,0,0,0,0,4
"1225","5/25/2010","SP","Henderson",189.9912164,4.1,1,0,0,0,0,0,4
"1226","6/1/2010","SP","Henderson",218.7739101,4.14,1,0,0,0,0,0,4
"1227","6/8/2010","SP","Henderson",255.9537756,4.200714286,1,0,0,0,0,0,4
"1228","6/15/2010","SP","Henderson",188.0967572,4.316923077,1,0,0,0,0,0,4
"1229","6/22/2010","SP","Henderson",290.1191773,4.142857143,1,0,0,0,0,0,4
"1230","6/29/2010","SP","Henderson",357.7213085,4.069166667,1,0,1,0,0,0,4
"1231","7/6/2010","SP","Henderson",367.787961,3.984615385,1,0,0,1,0,0,4
"1232","7/13/2010","SP","Henderson",388.2466966,4.2525,1,0,0,1,0,0,4
"1233","5/4/2010","SP","Jamboree",256.5522887,4.899090909,1,0,0,0,1,1,2
"1234","5/11/2010","SP","Jamboree",325.7187627,4.396666667,1,0,0,0,1,1,2
"1235","5/18/2010","SP","Jamboree",247.1378067,4.147333333,1,0,0,0,0,1,2
"1236","5/25/2010","SP","Jamboree",256.5371005,4.1,1,0,0,0,0,1,2
"1237","6/1/2010","SP","Jamboree",254.0363967,4.1,1,0,0,0,0,1,2
"1238","6/8/2010","SP","Jamboree",335.1403373,4.455,1,0,0,0,0,1,2
"1239","6/15/2010","SP","Jamboree",254.0950103,4.396666667,1,0,0,0,0,1,2
"1240","6/22/2010","SP","Jamboree",327.0230729,4.345333333,1,0,1,0,0,1,2
"1241","6/29/2010","SP","Jamboree",301.2546961,4.396666667,1,0,0,1,0,1,2
"1242","7/6/2010","SP","Jamboree",333.5467609,4.286875,1,0,0,1,0,1,2
"1243","7/13/2010","SP","Jamboree",309.2731764,4.248125,1,0,0,1,0,1,2
"1244","5/4/2010","SP","Las Vegas Blvd",287.3501987,3.998333333,1,0,0,0,1,0,1
"1245","5/11/2010","SP","Las Vegas Blvd",296.9613698,4.14,1,0,0,0,1,0,1
"1246","5/18/2010","SP","Las Vegas Blvd",305.4853658,3.927272727,1,0,0,0,0,0,1
"1247","5/25/2010","SP","Las Vegas Blvd",295.2020448,3.894545455,1,0,0,0,0,0,1
"1248","6/1/2010","SP","Las Vegas Blvd",224.869067,3.894545455,1,0,0,0,0,0,1
"1249","6/8/2010","SP","Las Vegas Blvd",212.9096596,4.083636364,1,0,0,0,0,0,1
"1250","6/15/2010","SP","Las Vegas Blvd",274.8006182,4.074615385,1,0,0,0,0,0,1
"1251","6/22/2010","SP","Las Vegas Blvd",413.5860026,4.14,1,0,1,0,0,0,1
"1252","6/29/2010","SP","Las Vegas Blvd",279.5398347,4.074615385,1,0,0,1,0,0,1
"1253","7/6/2010","SP","Las Vegas Blvd",250.6087144,3.730714286,1,0,0,1,0,0,1
"1254","7/13/2010","SP","Las Vegas Blvd",273.2801476,3.615384615,1,0,0,1,0,0,1
"1255","5/4/2010","SP","Pacific Coast Highway (aka El Segundo)",274.4894229,4.518571429,1,0,0,1,0,1,1
"1256","5/11/2010","SP","Pacific Coast Highway (aka El Segundo)",215.1756139,4.62125,1,0,0,0,1,1,1
"1257","5/18/2010","SP","Pacific Coast Highway (aka El Segundo)",359.2412519,4.371875,1,0,0,0,1,1,1
"1258","5/25/2010","SP","Pacific Coast Highway (aka El Segundo)",184.3271551,4.343125,1,0,0,0,0,1,1
"1259","6/1/2010","SP","Pacific Coast Highway (aka El Segundo)",232.6219198,4.1,1,0,0,0,0,1,1
"1260","6/8/2010","SP","Pacific Coast Highway (aka El Segundo)",223.7068304,4.55,1,0,0,0,0,1,1
"1261","6/15/2010","SP","Pacific Coast Highway (aka El Segundo)",219.0693004,4.62125,1,0,0,0,0,1,1
"1262","6/22/2010","SP","Pacific Coast Highway (aka El Segundo)",367.810426,4.62125,1,0,1,0,0,1,1
"1263","6/29/2010","SP","Pacific Coast Highway (aka El Segundo)",364.8826906,4.62125,1,0,0,1,0,1,1
"1264","7/6/2010","SP","Pacific Coast Highway (aka El Segundo)",301.4910536,4.280625,1,0,0,1,0,1,1
"1265","7/13/2010","SP","Pacific Coast Highway (aka El Segundo)",430.6355727,4.265333333,1,0,0,1,0,1,1
"1266","5/4/2010","SP","Pasadena",299.2009099,4.89,1,0,0,0,1,2,3
"1267","5/11/2010","SP","Pasadena",268.3650651,4.566363636,1,0,0,0,1,2,3
"1268","5/18/2010","SP","Pasadena",198.9492571,4.75,1,0,0,0,0,2,3
"1269","5/25/2010","SP","Pasadena",199.7395647,4.273571429,1,0,0,0,0,2,3
"1270","6/1/2010","SP","Pasadena",285.3017533,4.521428571,1,0,0,0,0,2,3
"1271","6/8/2010","SP","Pasadena",199.9368022,4.246666667,1,0,0,0,0,2,3
"1272","6/15/2010","SP","Pasadena",162.8218999,4.79,1,0,0,0,0,2,3
"1273","6/22/2010","SP","Pasadena",289.6219135,4.613076923,1,0,0,0,0,2,3
"1274","6/29/2010","SP","Pasadena",347.1103786,4.583076923,1,0,1,0,0,2,3
"1275","7/6/2010","SP","Pasadena",299.1688665,4.198333333,1,0,0,1,0,2,3
"1276","7/13/2010","SP","Pasadena",318.7492476,4.265333333,1,0,0,1,0,2,3
"1277","5/4/2010","SP","Thousand Oaks",333.1326551,4.878888889,1,0,0,0,1,3,1
"1278","5/11/2010","SP","Thousand Oaks",338.337628,4.387857143,1,0,0,0,1,3,1
"1279","5/18/2010","SP","Thousand Oaks",265.799996,4.006428571,1,0,0,0,0,3,1
"1280","5/25/2010","SP","Thousand Oaks",306.0177666,4.218461538,1,0,0,0,0,3,1
"1281","6/1/2010","SP","Thousand Oaks",253.19727,4.077692308,1,0,0,0,0,3,1
"1282","6/8/2010","SP","Thousand Oaks",208.3868391,4.358461538,1,0,0,0,0,3,1
"1283","6/15/2010","SP","Thousand Oaks",273.3076362,4.523333333,1,0,0,0,0,3,1
"1284","6/22/2010","SP","Thousand Oaks",326.5114046,4.382307692,1,0,1,0,0,3,1
"1285","6/29/2010","SP","Thousand Oaks",357.980131,4.523333333,1,0,0,1,0,3,1
"1286","7/6/2010","SP","Thousand Oaks",364.2968687,3.742142857,1,0,0,1,0,3,1
"1287","7/13/2010","SP","Thousand Oaks",275.775436,3.927857143,1,0,0,1,0,3,1
"1288","5/4/2010","SP","Valencia",223.5999838,4.808181818,1,0,0,1,0,2,4
"1289","5/11/2010","SP","Valencia",317.0345862,4.808181818,1,0,0,0,1,2,4
"1290","5/18/2010","SP","Valencia",331.3319399,4.558181818,1,0,0,0,1,2,4
"1291","5/25/2010","SP","Valencia",253.2037769,4.579285714,1,0,0,0,0,2,4
"1292","6/1/2010","SP","Valencia",281.968653,4.579285714,1,0,0,0,0,2,4
"1293","6/8/2010","SP","Valencia",236.2054513,4.891538462,1,0,0,0,0,2,4
"1294","6/15/2010","SP","Valencia",209.2581332,4.713076923,1,0,0,0,0,2,4
"1295","6/22/2010","SP","Valencia",258.2593467,4.881666667,1,0,0,0,0,2,4
"1296","6/29/2010","SP","Valencia",288.5300537,5.080909091,1,0,1,0,0,2,4
"1297","7/6/2010","SP","Valencia",261.4021524,3.908333333,1,0,0,1,0,2,4
"1298","7/13/2010","SP","Valencia",312.3327822,4.142142857,1,0,0,1,0,2,4
"1299","5/4/2010","SP","Woodland Hills",246.8424503,4.734444444,1,0,0,1,0,1,5
"1300","5/11/2010","SP","Woodland Hills",392.3967031,4.3,1,0,0,0,1,1,5
"1301","5/18/2010","SP","Woodland Hills",312.2489459,3.953,1,0,0,0,1,1,5
"1302","5/25/2010","SP","Woodland Hills",171.1044362,4.093333333,1,0,0,0,0,1,5
"1303","6/1/2010","SP","Woodland Hills",250.1819693,4.26875,1,0,0,0,0,1,5
"1304","6/8/2010","SP","Woodland Hills",163.3334828,4.4,1,0,0,0,0,1,5
"1305","6/15/2010","SP","Woodland Hills",332.5123983,4.767777778,1,0,0,0,0,1,5
"1306","6/22/2010","SP","Woodland Hills",231.7754682,4.99,1,0,0,0,0,1,5
"1307","6/29/2010","SP","Woodland Hills",316.4077586,5.156666667,1,0,1,0,0,1,5
"1308","7/6/2010","SP","Woodland Hills",261.5629258,4.95,1,0,0,1,0,1,5
"1309","7/13/2010","SP","Woodland Hills",324.3810472,4.95,1,0,0,1,0,1,5
"1310","5/4/2010","SW","Alamo Quarry",186.9463443,4.39,0,0,0,0,0,0,4
"1311","5/11/2010","SW","Alamo Quarry",179.850246,4.39,0,0,0,0,0,0,4
"1312","5/18/2010","SW","Alamo Quarry",133.8530472,3.84,0,0,0,0,0,0,4
"1313","5/25/2010","SW","Alamo Quarry",202.4187895,3.751538462,0,0,0,0,0,0,4
"1314","6/1/2010","SW","Alamo Quarry",235.2340126,3.675714286,0,0,0,0,0,0,4
"1315","6/8/2010","SW","Alamo Quarry",145.6380571,4.804285714,0,0,0,0,0,0,4
"1316","6/15/2010","SW","Alamo Quarry",179.2646141,4.26,0,0,0,0,0,0,4
"1317","6/22/2010","SW","Alamo Quarry",220.7963916,4.631176471,0,0,0,0,0,0,4
"1318","6/29/2010","SW","Alamo Quarry",199.0246479,4.631176471,0,0,0,0,0,0,4
"1319","7/6/2010","SW","Alamo Quarry",113.1367834,4.421176471,0,0,0,0,0,0,4
"1320","7/13/2010","SW","Alamo Quarry",158.6957293,4.073125,0,0,0,0,0,0,4
"1321","5/4/2010","SW","Bellaire",202.1458167,4.561428571,0,0,0,0,0,2,2
"1322","5/11/2010","SW","Bellaire",52.21314579,4.561428571,0,0,0,0,0,2,2
"1323","5/18/2010","SW","Bellaire",207.0588104,3.918571429,0,0,0,0,0,2,2
"1324","5/25/2010","SW","Bellaire",152.8762389,3.906666667,0,0,0,0,0,2,2
"1325","6/1/2010","SW","Bellaire",196.047163,3.906666667,0,0,0,0,0,2,2
"1326","6/8/2010","SW","Bellaire",119.1376866,4.49,0,0,0,0,0,2,2
"1327","6/15/2010","SW","Bellaire",195.4775306,4.561428571,0,0,0,0,0,2,2
"1328","6/22/2010","SW","Bellaire",225.2512827,4.434444444,0,0,0,0,0,2,2
"1329","6/29/2010","SW","Bellaire",114.9439618,4.49,0,0,0,0,0,2,2
"1330","7/6/2010","SW","Bellaire",170.2802054,4.347142857,0,0,0,0,0,2,2
"1331","7/13/2010","SW","Bellaire",223.1065595,4.347142857,0,0,0,0,0,2,2
"1332","5/4/2010","SW","Forest",237.3954785,4.656666667,0,0,0,0,0,1,3
"1333","5/11/2010","SW","Forest",127.587486,4.656666667,0,0,0,0,0,1,3
"1334","5/18/2010","SW","Forest",225.1290559,4.073333333,0,0,0,0,0,1,3
"1335","5/25/2010","SW","Forest",180.1753182,4.073333333,0,0,0,0,0,1,3
"1336","6/1/2010","SW","Forest",243.5463792,3.99,0,0,0,0,0,1,3
"1337","6/8/2010","SW","Forest",237.6044792,4.561428571,0,0,0,0,0,1,3
"1338","6/15/2010","SW","Forest",191.1237226,3.99,0,0,0,0,0,1,3
"1339","6/22/2010","SW","Forest",254.3204355,3.99,0,0,0,0,0,1,3
"1340","6/29/2010","SW","Forest",217.8573672,3.99,0,0,0,0,0,1,3
"1341","7/6/2010","SW","Forest",200.9512677,4.39,0,0,0,0,0,1,3
"1342","7/13/2010","SW","Forest",120.8505205,4.39,0,0,0,0,0,1,3
"1343","5/4/2010","SW","Lamar",273.493827,4.39,0,0,0,0,0,0,5
"1344","5/11/2010","SW","Lamar",92.08858071,4.39,0,0,0,0,0,0,5
"1345","5/18/2010","SW","Lamar",213.7508878,3.84,0,0,0,0,0,0,5
"1346","5/25/2010","SW","Lamar",132.5434879,3.84,0,0,0,0,0,0,5
"1347","6/1/2010","SW","Lamar",218.026278,3.944545455,0,0,0,0,0,0,5
"1348","6/8/2010","SW","Lamar",227.0336002,4.717272727,0,0,0,0,0,0,5
"1349","6/15/2010","SW","Lamar",85.51424967,4.717272727,0,0,0,0,0,0,5
"1350","6/22/2010","SW","Lamar",126.2558413,4.717272727,0,0,0,0,0,0,5
"1351","6/29/2010","SW","Lamar",201.41866,4.717272727,0,0,0,0,0,0,5
"1352","7/6/2010","SW","Lamar",108.8838729,4.535454545,0,0,0,0,0,0,5
"1353","7/13/2010","SW","Lamar",206.9046291,4.535454545,0,0,0,0,0,0,5
"1354","5/4/2010","SW","Parkway (aka Arlington)",131.669753,3.99,0,0,0,0,0,2,1
"1355","5/11/2010","SW","Parkway (aka Arlington)",140.282133,3.99,0,0,0,0,0,2,1
"1356","5/18/2010","SW","Parkway (aka Arlington)",187.4027,3.74,0,0,0,0,0,2,1
"1357","5/25/2010","SW","Parkway (aka Arlington)",190.1076577,3.74,0,0,0,0,0,2,1
"1358","6/1/2010","SW","Parkway (aka Arlington)",148.6690948,3.74,0,0,0,0,0,2,1
"1359","6/8/2010","SW","Parkway (aka Arlington)",174.0138919,4.434444444,0,0,0,0,0,2,1
"1360","6/15/2010","SW","Parkway (aka Arlington)",230.1678094,3.99,0,0,0,0,0,2,1
"1361","6/22/2010","SW","Parkway (aka Arlington)",103.5966979,3.99,0,0,0,0,0,2,1
"1362","6/29/2010","SW","Parkway (aka Arlington)",181.2512756,3.99,0,0,0,0,0,2,1
"1363","7/6/2010","SW","Parkway (aka Arlington)",134.4258268,4.59,0,0,0,0,0,2,1
"1364","7/13/2010","SW","Parkway (aka Arlington)",143.3920606,4.59,0,0,0,0,0,2,1
"1365","5/4/2010","SW","Plano",136.5086726,3.99,0,0,0,0,0,1,1
"1366","5/11/2010","SW","Plano",221.5817342,3.99,0,0,0,0,0,1,1
"1367","5/18/2010","SW","Plano",231.2514516,3.775714286,0,0,0,0,0,1,1
"1368","5/25/2010","SW","Plano",136.0113361,3.775714286,0,0,0,0,0,1,1
"1369","6/1/2010","SW","Plano",213.8200181,3.704285714,0,0,0,0,0,1,1
"1370","6/8/2010","SW","Plano",155.7185724,3.99,0,0,0,0,0,1,1
"1371","6/15/2010","SW","Plano",196.5787937,3.99,0,0,0,0,0,1,1
"1372","6/22/2010","SW","Plano",147.8941272,3.99,0,0,0,0,0,1,1
"1373","6/29/2010","SW","Plano",218.2204001,3.99,0,0,0,0,0,1,1
"1374","7/6/2010","SW","Plano",182.4142187,3.775714286,0,0,0,0,0,1,1
"1375","7/13/2010","SW","Plano",114.825828,3.775714286,0,0,0,0,0,1,1
"1376","5/4/2010","SW","Veterans",81.34604444,4.39,0,0,0,0,0,0,1
"1377","5/11/2010","SW","Veterans",292.9571058,4.39,0,0,0,0,0,0,1
"1378","5/18/2010","SW","Veterans",113.4574578,3.84,0,0,0,0,0,0,1
"1379","5/25/2010","SW","Veterans",200.7552601,3.84,0,0,0,0,0,0,1
"1380","6/1/2010","SW","Veterans",254.3596087,3.84,0,0,0,0,0,0,1
"1381","6/8/2010","SW","Veterans",201.0292579,4.39,0,0,0,0,0,0,1
"1382","6/15/2010","SW","Veterans",192.685157,4.39,0,0,0,0,0,0,1
"1383","6/22/2010","SW","Veterans",173.7208819,4.39,0,0,0,0,0,0,1
"1384","6/29/2010","SW","Veterans",278.5828716,4.39,0,0,0,0,0,0,1
"1385","7/6/2010","SW","Veterans",122.2297675,4.19,0,0,0,0,0,0,1
"1386","7/13/2010","SW","Veterans",166.8930258,4.19,0,0,0,0,0,0,1
